"Genome ID","Genome Name","Contig","Match ID","Group","Inc Match","Percent Identity","Match Coverage","Contig Start","Contig End","Reference Start","Reference End"
"614c2bbb36a4e2758da35ad9","T10227","NODE_18_length_106805_cov_20.795485","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,3171,4045,875,1
"614c2bbb36a4e2073ea35adb","Z10194","NODE_22_length_74746_cov_34.697242","IncFIB(K)_1__JN233704","all","IncFIB(K)_1",98.929,100,10960,11519,1,560
"614c2bbb36a4e24294a35ae4","Z10073","NODE_20_length_106805_cov_5.211113","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,101633,102507,875,1
"614c2bbb36a4e287b8a35ae7","K25253","NODE_19_length_106805_cov_18.186475","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,29995,30869,1,875
"614c2bbb36a4e2c3f0a35aec","T10139","NODE_19_length_106805_cov_16.183457","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,105498,106372,1,875
"614c2bbb36a4e24b50a35ae8","T10209","NODE_18_length_106805_cov_16.765918","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,103394,104268,1,875
"614c2bbb36a4e22b0ba35aef","B10141","NODE_19_length_106805_cov_22.553586","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,33481,34355,1,875
"614c2bbb36a4e22586a35af1","C10014","NODE_18_length_106803_cov_14.874288","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,508,1382,1,875
"614c2bbb36a4e24343a35af0","10353","NODE_19_length_106498_cov_18.212840","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,144,1018,1,875
"614c2bbb36a4e2c96aa35af2","T10013","NODE_19_length_106805_cov_24.889519","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,76192,77066,875,1
"614c2bbb36a4e26802a35af6","B10061","NODE_19_length_106805_cov_20.565020","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,1653,2527,875,1
"614c2bbb36a4e2367ba35af4","A10065","NODE_19_length_106805_cov_16.396838","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,33886,34760,875,1
"614c2bbb36a4e2367ba35af4","A10065","NODE_50_length_1038_cov_1.244941","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,366,598,233,1
"614c2bbb36a4e247e2a35af9","T10037","NODE_19_length_106805_cov_14.552584","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,30083,30957,1,875
"614c2bbb36a4e21c02a358cb","Z10131","NODE_19_length_106804_cov_9.628827","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,72532,73406,875,1
"614c2bbb36a4e2b05fa358cd","G10107","NODE_17_length_106862_cov_20.534277","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,75224,76098,1,875
"614c2bbb36a4e25357a358d2","V17133","NODE_20_length_94869_cov_11.867321","p0111_1__AP010962","all","p0111_1",98.644,100,81430,82314,1,885
"614c2bbb36a4e2ea85a358e2","T10108","NODE_19_length_106805_cov_24.802682","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,55812,56686,1,875
"614c2bbb36a4e27f45a358e4","V13176","NODE_32_length_53297_cov_6.670420","p0111_1__AP010962","all","p0111_1",98.644,100,39929,40813,1,885
"614c2bbb36a4e2f939a358e8","M20241","NODE_43_length_14781_cov_52.295532","IncX1_1__EU370913","all","IncX1_1",97.861,100,6627,7000,374,1
"614c2bbb36a4e299eaa358ea","V17349","NODE_22_length_94631_cov_8.980610","p0111_1__AP010962","all","p0111_1",98.644,100,52443,53327,885,1
"614c2bbb36a4e2a8e4a358ec","V13056","NODE_27_length_56616_cov_8.545093","p0111_1__AP010962","all","p0111_1",98.644,100,43248,44132,1,885
"614c2bbb36a4e2b747a358eb","P10104","NODE_19_length_106805_cov_12.601559","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,76164,77038,875,1
"614c2bbb36a4e2b8b9a358ed","G10076","NODE_49_length_641_cov_1.125461","Col(BS512)_1__NC_010656","all","Col(BS512)_1",99.571,100,397,629,233,1
"614c2bbb36a4e25e59a358f5","T10096","NODE_18_length_106805_cov_11.678715","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,64432,65306,875,1
"614c2bbb36a4e2939ba358fd","T10076","NODE_18_length_106805_cov_12.411036","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,19308,20182,875,1
"614c2bbb36a4e294d9a35902","V11013","NODE_20_length_91713_cov_11.617024","p0111_1__AP010962","all","p0111_1",98.644,100,25789,26673,885,1
"614c2bbb36a4e23ddba3590c","V11261","NODE_25_length_56777_cov_9.702318","p0111_1__AP010962","all","p0111_1",98.644,100,12485,13369,885,1
"614c2bbb36a4e24865a35903","T10079","NODE_19_length_106805_cov_11.298962","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,65516,66390,1,875
"614c2bbb36a4e2c9b4a35912","B10008","NODE_19_length_106498_cov_17.911353","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,14009,14883,1,875
"614c2bbb36a4e23764a35925","T10017","NODE_19_length_106805_cov_16.304135","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,57270,58144,875,1
"614c2bbb36a4e2f4c2a35913","K23150","NODE_19_length_106805_cov_20.276226","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,30083,30957,1,875
"614c2bbb36a4e2c3c1a3592f","T10087","NODE_19_length_106805_cov_12.108588","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,16651,17525,875,1
"614c2bbb36a4e230c9a35931","V13213","NODE_26_length_56777_cov_10.596616","p0111_1__AP010962","all","p0111_1",98.644,100,43409,44293,1,885
"614c2bbb36a4e2a7a2a35934","T10023","NODE_19_length_106805_cov_30.345651","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,48988,49862,1,875
"614c2bbb36a4e201e3a35932","T10116","NODE_19_length_106805_cov_9.353363","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,73584,74458,875,1
"614c2bbb36a4e24246a3593a","G10111","NODE_48_length_1175_cov_0.878253","Col(BS512)_1__NC_010656","all","Col(BS512)_1",99.571,100,296,528,233,1
"614c2bbb36a4e28699a35948","T10073","NODE_19_length_106805_cov_13.996617","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,57270,58144,875,1
"614c2bbb36a4e22f83a35952","B10179","NODE_19_length_106805_cov_29.764690","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,3781,4655,1,875
"614c2bbb36a4e2f82ba3595e","S20024","NODE_19_length_106805_cov_15.087699","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,32672,33546,875,1
"614c2bbb36a4e27644a35967","T10118","NODE_51_length_504_cov_0.797531","Col(pHAD28)_1__KU674895","all","Col(pHAD28)_1",91.603,100,238,368,131,1
"614c2bbb36a4e2acafa35969","S20670","NODE_19_length_106804_cov_30.574041","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,170,1044,875,1
"614c2bbb36a4e2b1e6a3596f","G10091","NODE_51_length_674_cov_0.876522","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,400,632,1,233
"614c2bbb36a4e28377a35978","T10123","NODE_18_length_106805_cov_13.613864","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,57252,58126,875,1
"614c2bbb36a4e27b09a3597c","B10058","NODE_19_length_106805_cov_20.119244","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,42249,43123,875,1
"614c2bbb36a4e26bb8a35984","Z10006","NODE_24_length_74621_cov_29.217962","IncFIB(K)_1__JN233704","all","IncFIB(K)_1",98.929,100,10921,11480,1,560
"614c2bbb36a4e273b1a35986","B10059","NODE_19_length_106805_cov_18.799908","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,90889,91763,1,875
"614c2bbb36a4e26d63a35988","T10122","NODE_18_length_106804_cov_15.855667","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,17316,18190,875,1
"614c2bbb36a4e25339a3598d","V22359","NODE_19_length_92641_cov_12.707430","p0111_1__AP010962","all","p0111_1",98.644,100,25753,26637,885,1
"614c2bbb36a4e23cc6a3598f","T10041","NODE_26_length_47720_cov_85.380861","IncN_1__AY046276","all","IncN_1",99.805,100,475,988,514,1
"614c2bbb36a4e2cc28a35991","B10183","NODE_19_length_106805_cov_24.409827","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,48818,49692,1,875
"614c2bbb36a4e202afa35990","C10313","NODE_19_length_106805_cov_11.929891","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,105928,106802,1,875
"614c2bbb36a4e2b244a35994","T10001","NODE_19_length_106805_cov_20.659944","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,105654,106528,875,1
"614c2bbb36a4e21581a359a1","F10008","NODE_17_length_106805_cov_22.976693","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,412,1286,1,875
"614c2bbb36a4e23501a359aa","F10013","NODE_49_length_1735_cov_1.163814","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,328,560,1,233
"614c2bbb36a4e2426aa359ad","F10023","NODE_19_length_106805_cov_16.614248","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,103794,104668,1,875
"614c2bbb36a4e2545ea359b6","V27158","NODE_20_length_90548_cov_14.336510","p0111_1__AP010962","all","p0111_1",98.644,100,64276,65160,1,885
"614c2bbb36a4e27a85a359bd","A10053","NODE_27_length_47544_cov_85.612709","IncN_1__AY046276","all","IncN_1",99.805,100,46721,47234,1,514
"614c2bbb36a4e20a25a359c0","J10006","NODE_19_length_106805_cov_18.670721","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,55832,56706,1,875
"614c2bbb36a4e25f4fa359c2","Z10018","NODE_18_length_106805_cov_17.871104","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,90883,91757,1,875
"614c2bbb36a4e28c39a359c4","B10022","NODE_18_length_106805_cov_19.030579","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,2629,3503,875,1
"614c2bbb36a4e26b45a359c7","S20082","NODE_19_length_106805_cov_11.769938","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,29679,30553,1,875
"614c2bbb36a4e240afa359c9","T10042","NODE_26_length_47642_cov_70.787645","IncN_1__AY046276","all","IncN_1",99.805,100,441,954,514,1
"614c2bbb36a4e21941a359c8","T10038","NODE_19_length_106805_cov_13.129093","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,555,1429,875,1
"614c2bbb36a4e263e9a359d0","T10255","NODE_18_length_106804_cov_17.741971","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,495,1369,875,1
"614c2bbb36a4e20dc6a359dd","F10019","NODE_45_length_1086_cov_1.006079","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,327,559,1,233
"614c2bbb36a4e22b5fa3586d","V15341","NODE_28_length_56777_cov_8.457091","p0111_1__AP010962","all","p0111_1",98.644,100,43409,44293,1,885
"614c2bbb36a4e28487a35870","V15229","NODE_32_length_56616_cov_6.653060","p0111_1__AP010962","all","p0111_1",98.644,100,43248,44132,1,885
"614c2bbb36a4e2ecf0a35876","V11270","NODE_22_length_91618_cov_11.841552","p0111_1__AP010962","all","p0111_1",98.644,100,25700,26584,885,1
"614c2bbb36a4e27f91a3587d","V17135","NODE_34_length_50669_cov_5.293692","p0111_1__AP010962","all","p0111_1",98.644,100,11959,12843,1,885
"614c2bbb36a4e296ada35880","Z10007","NODE_47_length_8382_cov_6.370156","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,3448,4322,875,1
"614c2bbb36a4e20680a3588d","V14044","NODE_24_length_90882_cov_12.267341","p0111_1__AP010962","all","p0111_1",98.644,100,64270,65154,1,885
"614c2bbb36a4e207bda35891","B10028","NODE_19_length_106805_cov_9.779544","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,33451,34325,1,875
"614c2bbb36a4e22eeba3589a","A10071","NODE_19_length_106805_cov_8.027796","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,74943,75817,875,1
"614c2bbb36a4e20206a35892","V11187","NODE_21_length_91864_cov_7.660800","p0111_1__AP010962","all","p0111_1",98.644,100,64270,65154,1,885
"614c2bbb36a4e2e6bea358a2","V11326","NODE_21_length_93795_cov_8.786704","p0111_1__AP010962","all","p0111_1",98.644,100,66650,67534,1,885
"614c2bbb36a4e2b5c5a358a4","V13206","NODE_23_length_90842_cov_13.648667","p0111_1__AP010962","all","p0111_1",98.644,100,25689,26573,885,1
"614c2bbb36a4e21f2ca358a8","T10045","NODE_21_length_106805_cov_14.910952","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,6177,7051,875,1
"614c2bbb36a4e2cba5a358aa","T10018","NODE_19_length_106805_cov_15.606461","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,522,1396,1,875
"614c2bbb36a4e2395ca358b3","V15322","NODE_31_length_56777_cov_8.883553","p0111_1__AP010962","all","p0111_1",98.644,100,12485,13369,885,1
"614c2bbb36a4e21990a358b5","Z10114","NODE_23_length_74807_cov_40.485758","IncFIB(K)_1__JN233704","all","IncFIB(K)_1",98.929,100,63328,63887,560,1
"614c2bbb36a4e2f88da358b9","V27017","NODE_22_length_90848_cov_9.815403","p0111_1__AP010962","all","p0111_1",98.644,100,64276,65160,1,885
"614c2bbb36a4e24fd8a358c3","A10027","NODE_19_length_106805_cov_20.937108","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,30101,30975,1,875
"614c2a38487730d4bdda7731","ERR5243646","NODE_211_length_7036_cov_4.237999","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,1030,1904,875,1
"614c2a384877300ab9da773f","ERR5243669","NODE_124_length_13759_cov_9.663616","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,12164,13038,1,875
"614c2a3848773063bbda7748","ERR5243681","NODE_226_length_1108_cov_1.337958","Col(BS512)_1__NC_010656","all","Col(BS512)_1",100,100,506,738,1,233
"614c2a384877302291da774d","ERR5243641","NODE_140_length_10807_cov_14.314064","IncQ1_1__M28829","all","IncQ1_1",100,100,1052,1847,1,796
"614c2a384877302291da774d","ERR5243641","NODE_208_length_3178_cov_22.260799","ColRNAI_1__DQ298019","all","ColRNAI_1",90.076,100,404,534,1,130
"614c2a384877302d57da7758","ERR5243709","NODE_18_length_71370_cov_15.718118","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,3216,4090,875,1
"614c2a384877302d57da7758","ERR5243709","NODE_21_length_68803_cov_12.680994","IncL_1__JN626286","all","IncL_1",96.386,100,25600,26261,1,661
"614c22c836a4e24594a35775","13ARS_VSM0089","NODE_46_length_1662_cov_1.206014","ColRNAI_1__DQ298019","all","ColRNAI_1",90.076,100,1380,1510,130,1
"614c22c836a4e2ad82a35779","13ARS_NMC0198","NODE_34_length_24529_cov_66.668277","IncFII(pEH01)_1__CP063521.1","all","IncFII(pEH01)_1",99.311,100,990,1715,726,1
"614c22c836a4e2879ba3577b","14ARS_EVR0069","NODE_58_length_753_cov_0.951070","Col(pHAD28)_1__KU674895","all","Col(pHAD28)_1",93.13,100,368,498,1,131
"614c22c836a4e2708fa3577f","14ARS_EVR0149","NODE_45_length_1493_cov_1.492109","ColRNAI_1__DQ298019","all","ColRNAI_1",90.076,100,1138,1268,130,1
"614c22c836a4e28c72a35782","13ARS_VSM0090","NODE_47_length_2426_cov_1.116889","IncQ1_1__M28829","all","IncQ1_1",100,100,289,1084,796,1
"614c22c836a4e28c72a35782","13ARS_VSM0090","NODE_57_length_791_cov_1.813584","Col(pHAD28)_1__KU674895","all","Col(pHAD28)_1",93.13,100,510,640,131,1
"614c22c736a4e25a60a356c5","14ARS_CMC0057","NODE_45_length_3135_cov_1.341568","ColRNAI_1__DQ298019","all","ColRNAI_1",90.076,100,2293,2423,130,1
"614c22c736a4e2107aa356d4","14ARS_VSM0780","NODE_18_length_104939_cov_12.450849","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",96.833,100,100756,101639,1,875
"614c22c736a4e27484a356d9","14ARS_CMC0010","NODE_55_length_594_cov_0.256566","ColRNAI_1__DQ298019","all","ColRNAI_1",90.84,100,404,534,1,130
"614c22c736a4e25164a356e0","13ARS_VSM0425","NODE_50_length_952_cov_1.132474","ColRNAI_1__DQ298019","all","ColRNAI_1",90.076,100,585,715,130,1
"614c22c736a4e2317da356e3","13ARS_CMC0046","NODE_49_length_1094_cov_0.880402","IncQ1_1__M28829","all","IncQ1_1",99.874,100,14,809,796,1
"614c22c736a4e2624ea356e8","13ARS_CMC0038","NODE_54_length_621_cov_0.614943","Col(pHAD28)_1__KU674895","all","Col(pHAD28)_1",92.366,100,250,380,131,1
"614c22c836a4e2011fa356fc","13ARS_VSM0092","NODE_46_length_3286_cov_1.932852","ColRNAI_1__DQ298019","all","ColRNAI_1",90.152,100,1059,1189,130,1
"614c22c836a4e23d4aa3571a","14ARS_CMC0064","NODE_46_length_2329_cov_1.202242","ColRNAI_1__DQ298019","all","ColRNAI_1",90.076,100,550,680,1,130
"614c22c836a4e23c42a3571c","14ARS_NMC0226","NODE_72_length_536_cov_0.587156","ColRNAI_1__DQ298019","all","ColRNAI_1",90.076,100,155,285,130,1
"614c22c836a4e2ab79a3571f","13ARS_CMC0063","NODE_19_length_104939_cov_13.868934","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",96.833,100,97880,98763,875,1
"614c22c836a4e24941a3571d","14ARS_CMC0008","NODE_46_length_2660_cov_0.992581","ColRNAI_1__DQ298019","all","ColRNAI_1",90.076,100,894,1024,130,1
"614c22c836a4e267c9a3575d","G18756191","NODE_39_length_6509_cov_52.901092","IncN_1__AY046276","all","IncN_1",100,100,5686,6199,1,514
"614c22c836a4e2444fa35761","14ARS_VSM0781","NODE_19_length_104939_cov_18.359910","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",96.833,100,57814,58697,875,1
"614c1f5a36a4e25cd8a356b8","R19.2839","NODE_34_length_28842_cov_65.366524","IncY_1__K02380","all","IncY_1",98.824,100,3131,3895,765,1
"6094289fde34b1049e6646d4","01TY101",".ERR119822_paired.27","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,15678,16097,420,1
"6094289fde34b1049e6646d4","01TY101",".ERR119822_paired.27","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,29174,29713,1,540
"6094289fde34b1109d6646d7","01TY122",".ERR119825_paired.26","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,15680,16099,420,1
"6094289fde34b1109d6646d7","01TY122",".ERR119825_paired.26","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,29176,29715,1,540
"6094289fde34b1202c6646d2","01TY090",".ERR119820_paired.25","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,15715,16134,420,1
"6094289fde34b1202c6646d2","01TY090",".ERR119820_paired.25","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,29211,29750,1,540
"6094289fde34b12afd6646d1","01TY103",".ERR119819_paired.25","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,15715,16134,420,1
"6094289fde34b12afd6646d1","01TY103",".ERR119819_paired.25","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,29211,29750,1,540
"6094289fde34b154be6646d6","01TY112",".ERR119824_paired.17","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,15680,16099,420,1
"6094289fde34b154be6646d6","01TY112",".ERR119824_paired.17","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,29176,29715,1,540
"6094289fde34b163b96646d5","01TY104",".ERR119823_paired.24","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,15680,16099,420,1
"6094289fde34b163b96646d5","01TY104",".ERR119823_paired.24","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,29176,29715,1,540
"6094289fde34b1e94b6646cf","01TY072",".ERR119817_paired.19","IncHI1A_1__AF250878","all","IncHI1A_1",99.762,100,59557,59976,420,1
"6094289fde34b1e94b6646cf","01TY072",".ERR119817_paired.19","IncHI1B(R27)_1_R27_AF250878","all","IncHI1B(R27)_1",100,100,73053,73592,1,540
"6094289fde34b1e94b6646cf","01TY072",".ERR119817_paired.35","IncN_1__AY046276","all","IncN_1",99.805,100,29872,30385,1,514
"6094289fde34b1e94b6646cf","01TY072",".ERR119817_paired.51","IncFIA(HI1)_1__AF250878","all","IncFIA(HI1)_1",100,100,916,1303,388,1
"6094289fde34b1ffdd6646cc","GB336",".ERR028513_paired.44","Col(pHAD28)_1__KU674895","all","Col(pHAD28)_1",91.603,100,1363,1493,1,131
"6093f4e2e9de2670fd17dbe5","KRSAL17-2207","NODE_19_length_106805_cov_43.448157","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,11219,12093,1,875
"6093f4e2e9de26c85917dbe6","KRSAL17-2203","NODE_19_length_106805_cov_34.002408","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,489,1363,875,1
"6093f4e2e9de262bc717dbe4","KRSAL17-2205","NODE_19_length_106805_cov_45.020289","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,47170,48044,875,1
"6093f4e2e9de26c2d817dbe3","KRSAL17-2206","NODE_19_length_106805_cov_36.395601","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,103217,104091,875,1
"60926b45de34b1d1f4664347","SLT0596","NODE_74_length_22228_cov_7.946405","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,17948,18822,1,875
"60926b45de34b158f0664341","SLT8","NODE_24_length_74621_cov_34.517860","IncFIB(K)_1__JN233704","all","IncFIB(K)_1",98.929,100,63142,63701,560,1
"60926b45de34b1489d66433c","SLT1105","NODE_41_length_40016_cov_16.887038","IncFIB(K)_1__JN233704","all","IncFIB(K)_1",98.929,100,28537,29096,560,1
"60926b45de34b17a4e664340","SLT0291","NODE_8_length_102409_cov_19.377773","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,3450,4324,875,1
"60926b45de34b1473c66433a","SLT1","NODE_22_length_74621_cov_30.329648","IncFIB(K)_1__JN233704","all","IncFIB(K)_1",98.929,100,63142,63701,560,1
"60918dcc9035b869421fb6c6","904644","NODE_38_length_28794_cov_24.297608","IncY_1__K02380","all","IncY_1",98.824,100,3107,3871,765,1
"60926b45de34b1a884664339","SLT10","NODE_18_length_106805_cov_24.742582","IncFIB(pHCM2)_1__AL513384","all","IncFIB(pHCM2)_1",100,100,105474,106348,1,875
"60918dcc9035b838401fb6c9","917873","NODE_38_length_28794_cov_31.072078","IncY_1__K02380","all","IncY_1",98.824,100,24924,25688,1,765
"60918dcc9035b8987a1fb6c8","914495","NODE_35_length_28794_cov_21.002820","IncY_1__K02380","all","IncY_1",98.824,100,3107,3871,765,1
"60918dcc9035b802691fb6bf","892742","NODE_60_length_28794_cov_14.258574","IncY_1__K02380","all","IncY_1",98.824,100,24924,25688,1,765
"60918dcc9035b83db51fb6c2","905412","NODE_38_length_28794_cov_34.393224","IncY_1__K02380","all","IncY_1",98.824,100,24924,25688,1,765
"60918dcc9035b876661fb6c3","903519","NODE_37_length_28794_cov_20.716564","IncY_1__K02380","all","IncY_1",98.824,100,24924,25688,1,765
"60918dcc9035b89e701fb6c0","895926","NODE_39_length_28794_cov_17.437759","IncY_1__K02380","all","IncY_1",98.824,100,24924,25688,1,765
"60918dcc9035b8fa2b1fb6c5","903551","NODE_37_length_28794_cov_31.135102","IncY_1__K02380","all","IncY_1",98.824,100,3107,3871,765,1
"60918dcc9035b823e41fb6bc","882861","NODE_41_length_28794_cov_32.703367","IncY_1__K02380","all","IncY_1",98.824,100,24924,25688,1,765
"60918dcc9035b8770c1fb6be","890414","NODE_37_length_28794_cov_36.585710","IncY_1__K02380","all","IncY_1",98.824,100,24924,25688,1,765
"60918dcc9035b831f61fb6bb","884420","NODE_38_length_28794_cov_32.640238","IncY_1__K02380","all","IncY_1",98.824,100,24924,25688,1,765
"60918dcc9035b8be801fb6ba","880355","NODE_37_length_28794_cov_30.276124","IncY_1__K02380","all","IncY_1",98.824,100,24924,25688,1,765
"60918dcc9035b8de551fb6bd","888113","NODE_36_length_28794_cov_31.462864","IncY_1__K02380","all","IncY_1",98.824,100,3107,3871,765,1
"60918dcc9035b87f391fb6b5","879304","NODE_37_length_28794_cov_25.673004","IncY_1__K02380","all","IncY_1",98.824,100,3107,3871,765,1
"60918dcc9035b809b21fb6b9","885163","NODE_36_length_28794_cov_21.605905","IncY_1__K02380","all","IncY_1",98.824,100,3107,3871,765,1
"60918dcc9035b8a45c1fb6b7","885154","NODE_38_length_28794_cov_16.287197","IncY_1__K02380","all","IncY_1",98.824,100,24924,25688,1,765
"60918dcc9035b8610d1fb6b3","871213","NODE_36_length_28794_cov_33.465650","IncY_1__K02380","all","IncY_1",98.824,100,3107,3871,765,1
"60918dcc9035b81a821fb6b0","824393","NODE_37_length_28794_cov_29.439361","IncY_1__K02380","all","IncY_1",98.824,100,24924,25688,1,765
"60918dcc9035b82c011fb6ae","818193","NODE_40_length_28794_cov_31.121104","IncY_1__K02380","all","IncY_1",98.824,100,24924,25688,1,765
"60918dcc9035b881141fb6b2","834291","NODE_38_length_28794_cov_31.883422","IncY_1__K02380","all","IncY_1",98.824,100,3107,3871,765,1
"60918dcc9035b889aa1fb6b4","877298","NODE_38_length_28794_cov_33.371531","IncY_1__K02380","all","IncY_1",98.824,100,24924,25688,1,765
"60918dcc9035b895dc1fb6b1","834848","NODE_39_length_31158_cov_35.635267","IncY_1__K02380","all","IncY_1",98.824,100,27288,28052,1,765
"60918dcc9035b8cc711fb6af","824494","NODE_37_length_31164_cov_21.829779","IncY_1__K02380","all","IncY_1",98.824,100,3107,3871,765,1
"60918dcc9035b866ea1fb6a8","801489","NODE_37_length_28794_cov_25.319440","IncY_1__K02380","all","IncY_1",98.824,100,3107,3871,765,1
"60918dcc9035b80aaa1fb6a9","812070","NODE_35_length_28794_cov_28.988753","IncY_1__K02380","all","IncY_1",98.824,100,24924,25688,1,765
"60918dcc9035b881af1fb6ad","816253","NODE_39_length_28793_cov_34.514068","IncY_1__K02380","all","IncY_1",98.824,100,3107,3871,765,1
"60918dcc9035b82c141fb6ab","808871","NODE_38_length_28794_cov_30.718584","IncY_1__K02380","all","IncY_1",98.824,100,3107,3871,765,1
